Protein_ID	norm_rel_fc_126_DMSO_1	norm_rel_fc_127C_DMSO_1	norm_rel_fc_127N_DMSO_1	norm_rel_fc_128C_DMSO_1	norm_rel_fc_128N_DMSO_1	norm_rel_fc_129C_DMSO_1	norm_rel_fc_129N_DMSO_1	norm_rel_fc_130C_DMSO_1	norm_rel_fc_130N_DMSO_1	norm_rel_fc_131_DMSO_1	norm_rel_fc_126_SEMA_1	norm_rel_fc_127C_SEMA_1	norm_rel_fc_127N_SEMA_1	norm_rel_fc_128C_SEMA_1	norm_rel_fc_128N_SEMA_1	norm_rel_fc_129C_SEMA_1	norm_rel_fc_129N_SEMA_1	norm_rel_fc_130C_SEMA_1	norm_rel_fc_130N_SEMA_1	norm_rel_fc_131_SEMA_1	splinefit_plot	F_statistic	F_moderated	F_scaled	residual_df_H1	prior_df_H1	df1	df2	df2_moderated	posterior_var_H1	p_NPARC	p_adj_NPARC	a_DMSO_1	b_DMSO_1	meltPoint_DMSO_1	inflPoint_DMSO_1	slope_DMSO_1	plateau_DMSO_1	R_sq_DMSO_1	a_SEMA_1	b_SEMA_1	meltPoint_SEMA_1	inflPoint_SEMA_1	slope_SEMA_1	plateau_SEMA_1	R_sq_SEMA_1	meltcurve_plot	diff_meltP_SEMA_1_vs_DMSO_1	min_slope_SEMA_1_vs_DMSO_1	pVal_adj_SEMA_1_vs_DMSO_1	passed_filter_SEMA_1_vs_DMSO_1	protein_identified_in_DMSO_1	protein_identified_in_SEMA_1	model_converged_DMSO_1	sufficient_data_for_fit_DMSO_1	model_converged_SEMA_1	sufficient_data_for_fit_SEMA_1	gene_description_DMSO_1	Number.of.PSMs_DMSO_1	Number.of.Unique.Peptides_DMSO_1	gene_description_SEMA_1	Number.of.PSMs_SEMA_1	Number.of.Unique.Peptides_SEMA_1
P32684	0.998339340213335	0.990944968428453	0.952658718817114	0.705924692679044	0.860205032929623	0.424190226943823	0.549374658381092	0.296720382026981	0.394487238454111	0.254939434804756	0.998339340213335	0.910121840704798	0.908842629697069	0.688941646656614	0.885816640203054	0.526462469480415	0.575645667607924	0.406636592473583	0.410009498200812	0.254539425231317	/Users/alice/Dropbox (MIT)/LOURIDO/COLLABORATIONS/Aarti_Krishnan/exported_plots/Spline_Fits/Individual/smoothingSpline_P32684.pdf	0.757076977250102	8.1487959434035	2.03719898585087	12	2.24904075952803	4	12	14.249040759528	0.00120394470543721	0.143199215650483	0.637102539484477	839.686386000493	14.7750731823562	58.9852345131345	55.8206774375663	-0.0523813745033653	0.208491114169101	0.996100377464672	522.853083773966	8.7357392465807	60.7931650313207	56.964147406699	-0.0359435616907074	0.0632360109116023	0.980150213268335	Melting_Curves/meltCurve_P32684.pdf	1.80793051818622	-0.0523813745033653	0.878416139312948	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Dual-specificity RNA pseudouridine synthase RluF OS=Escherichia coli (strain K12) OX=83333 GN=rluF PE=1 SV=1 UPId=UP000000625 PPId=UP000000625	29	12	Dual-specificity RNA pseudouridine synthase RluF OS=Escherichia coli (strain K12) OX=83333 GN=rluF PE=1 SV=1 UPId=UP000000625 PPId=UP000000625	29	12
P32695	0.998339340213335	0.753463603445599	1.06926831062861	0.531961409139461	0.656167181453054	0.435488271729252	0.265826447603754	0.38267509586813	0.34234802738661	0.247472589433905	0.998339340213335	0.697939589084863	0.90467362680855	0.327980198807271	0.507164449442681	0.21813584392814	0.216777957105516	0.141331010798745	0.155486693762143	0.121647355833441	/Users/alice/Dropbox (MIT)/LOURIDO/COLLABORATIONS/Aarti_Krishnan/exported_plots/Spline_Fits/Individual/smoothingSpline_P32695.pdf	1.57730404634156	21.1740456391871	5.29351140979677	12	2.24904075952803	4	12	14.249040759528	0.00508753206696743	0.00800058767441647	0.0920218995757205	763.954819508768	14.9837699542089	54.2576102319386	50.1031812241829	-0.0525310254399546	0.297451753399525	0.927061593205837	641.736321392471	12.7898171054134	51.0658253603661	48.9963940901889	-0.0587486141016375	0.0999312938415034	0.995864336317253	Melting_Curves/meltCurve_P32695.pdf	-3.19178487157244	-0.0587486141016375	0.0765220636873651	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	tRNA-dihydrouridine(20/20a) synthase OS=Escherichia coli (strain K12) OX=83333 GN=dusA PE=1 SV=4 UPId=UP000000625 PPId=UP000000625	15	8	tRNA-dihydrouridine(20/20a) synthase OS=Escherichia coli (strain K12) OX=83333 GN=dusA PE=1 SV=4 UPId=UP000000625 PPId=UP000000625	15	8
P33012	0.998339340213335	1.06326883867323	1.05260979751268	0.96229163684264	1.02598578725433	0.790863134980009	0.775327138844283	0.787721966571627	0.839146170576949	0.343474887059127	0.998339340213335	0.917661311574542	1.03703946851902	0.72283904150541	0.878932054916501	0.571557860292482	0.637582226780929	0.535570146184719	0.567476914176485	0.206493830910547	/Users/alice/Dropbox (MIT)/LOURIDO/COLLABORATIONS/Aarti_Krishnan/exported_plots/Spline_Fits/Individual/smoothingSpline_P33012.pdf	1.83563110237573	24.9040849054028	6.22602122635069	12	2.24904075952803	4	12	14.249040759528	0.00615309600071644	0.00412410557178355	0.0603260517428016	898.105606309062	13.0821134236804	68.6514157961674	67.1066913338532	-0.0487446497210426	0	0.846421013450577	507.697423510236	8.04787038678539	63.0846896787088	59.547476315276	-0.033824999624838	0	0.942381457495424	Melting_Curves/meltCurve_P33012.pdf	-5.56672611745863	-0.0487446497210426	0.00013944235490443	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	DNA gyrase inhibitor OS=Escherichia coli (strain K12) OX=83333 GN=sbmC PE=1 SV=1 UPId=UP000000625 PPId=UP000000625	13	4	DNA gyrase inhibitor OS=Escherichia coli (strain K12) OX=83333 GN=sbmC PE=1 SV=1 UPId=UP000000625 PPId=UP000000625	13	4
P33018	0.998339340213335	0.861409678437805	0.906847807748313	0.598799933867827	0.745433741474053	0.411865087177901	0.408486641151102	0.342641393531156	0.378747099263922	0.41387657198429	0.998339340213335	NA	NA	NA	NA	NA	NA	NA	NA	NA	/Users/alice/Dropbox (MIT)/LOURIDO/COLLABORATIONS/Aarti_Krishnan/exported_plots/Spline_Fits/Individual/smoothingSpline_P33018.pdf	0.0206472037914399	0.079214087747476	0.019803521936869	3	2.24904075952803	4	3	5.24904075952803	0.00125989149592523	0.998965618612334	0.999999999999974	722.017444188372	13.8126498065846	56.7438723887353	51.2130929219897	-0.0450720453046522	0.331639658553182	0.97363839738105	NA	NA	NA	NA	NA	NA	NA	Melting_Curves/meltCurve_P33018.pdf	NA	NA	NA	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	S-formylglutathione hydrolase YeiG OS=Escherichia coli (strain K12) OX=83333 GN=yeiG PE=1 SV=1 UPId=UP000000625 PPId=UP000000625	2	2	S-formylglutathione hydrolase YeiG OS=Escherichia coli (strain K12) OX=83333 GN=yeiG PE=1 SV=1 UPId=UP000000625 PPId=UP000000625	2	2
P33030	0.998339340213335	0.634722920954172	0.894353922911367	0.125436683394331	0.239976336679827	0.0934656432249101	0.0877227277092388	0.0977293321755531	0.0639443154601427	0.0714683771209985	0.998339340213335	0.704401992687501	0.847349837091418	0.237281763941573	0.418812271598594	0.201356163625975	0.234083760403855	0.17480414493529	0.22283124902218	0.153337003151396	/Users/alice/Dropbox (MIT)/LOURIDO/COLLABORATIONS/Aarti_Krishnan/exported_plots/Spline_Fits/Individual/smoothingSpline_P33030.pdf	3.40513650118241	33.0999753252965	6.6199950650593	10	2.24904075952803	5	10	12.249040759528	0.00165968070478892	0.00334144526599256	0.0532814382850266	1057.62465846476	22.1113188512838	48.1868994327473	47.4457598977425	-0.107752315307234	0.0751747301550271	0.99901744039631	770.017316740852	15.8875204091588	49.7214239706206	47.7184358906634	-0.0694959642496164	0.165138110407502	0.993494604911467	Melting_Curves/meltCurve_P33030.pdf	1.53452453787328	-0.107752315307234	0.138365103143031	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Zinc chaperone YeiR OS=Escherichia coli (strain K12) OX=83333 GN=yeiR PE=1 SV=2 UPId=UP000000625 PPId=UP000000625	12	7	Zinc chaperone YeiR OS=Escherichia coli (strain K12) OX=83333 GN=yeiR PE=1 SV=2 UPId=UP000000625 PPId=UP000000625	12	7
P33136	0.998339340213335	0.953163842181181	0.984934587979224	0.820374221323507	0.900780742030077	0.409810897216914	0.624692151868822	0.0635829390057815	0.241020881349769	0.0874687600585355	0.998339340213335	0.963975204060112	1.00681419757726	0.79887914346352	0.89499608725179	0.422638197610771	0.649423039564003	0.0905014367395474	0.250561360011607	0.0909799552031616	/Users/alice/Dropbox (MIT)/LOURIDO/COLLABORATIONS/Aarti_Krishnan/exported_plots/Spline_Fits/Individual/smoothingSpline_P33136.pdf	0.722854960739081	1.84210908250329	0.307018180417215	8	2.24904075952803	6	8	10.249040759528	0.000544940464672553	0.919520170595903	0.999999999999974	1197.55163109895	20.2528312899482	59.1375183158184	58.5626540049024	-0.0863507271539958	0.00127124930170469	0.991141241139528	1122.27407829807	18.9361828030745	59.2661199044431	58.6170302134982	-0.0807655519386601	0	0.991251515688996	Melting_Curves/meltCurve_P33136.pdf	0.128601588624633	-0.0863507271539958	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Glucans biosynthesis protein G OS=Escherichia coli (strain K12) OX=83333 GN=mdoG PE=1 SV=1 UPId=UP000000625 PPId=UP000000625	100	24	Glucans biosynthesis protein G OS=Escherichia coli (strain K12) OX=83333 GN=mdoG PE=1 SV=1 UPId=UP000000625 PPId=UP000000625	100	24
P33195	0.998339340213335	0.921859480433441	0.917259378445767	0.776425602324033	0.87179809267261	0.618311178257098	0.706212262467307	0.433305954706067	0.545002319460293	0.133336524479475	0.998339340213335	0.976900011265387	1.00264519468874	0.801627580883693	0.899585810776158	0.587288810575762	0.694053795438668	0.447548200862693	0.541727525400589	0.111424888956681	/Users/alice/Dropbox (MIT)/LOURIDO/COLLABORATIONS/Aarti_Krishnan/exported_plots/Spline_Fits/Individual/smoothingSpline_P33195.pdf	0.343757442935525	3.66624300645372	0.916560751613429	12	2.24904075952803	4	12	14.249040759528	0.00117092410118509	0.480984191854558	0.999999999999974	650.707467748505	10.4016629389376	62.5580301821358	60.3783311763194	-0.0430867078122248	0	0.955688593616836	718.975481301742	11.5133568791076	62.4470768256575	60.6522962054482	-0.0474698198540702	0	0.969311493726186	Melting_Curves/meltCurve_P33195.pdf	-0.11095335647834	-0.0474698198540702	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Glycine dehydrogenase (decarboxylating) OS=Escherichia coli (strain K12) OX=83333 GN=gcvP PE=1 SV=3 UPId=UP000000625 PPId=UP000000625	160	41	Glycine dehydrogenase (decarboxylating) OS=Escherichia coli (strain K12) OX=83333 GN=gcvP PE=1 SV=3 UPId=UP000000625 PPId=UP000000625	160	41
P33219	0.998339340213335	0.972594135679778	0.921424006724749	0.862491647864669	0.980772854256686	0.864813973575542	0.845328103379938	1.01614956225906	0.8204547552886	0.960022976252219	0.998339340213335	1.04152404729176	0.932814396306051	0.772310915068518	0.808938771169887	0.588337540594647	0.678569655645417	0.624831837215506	0.62491785836887	0.662415853614031	/Users/alice/Dropbox (MIT)/LOURIDO/COLLABORATIONS/Aarti_Krishnan/exported_plots/Spline_Fits/Individual/smoothingSpline_P33219.pdf	5.11766117302629	65.6734822447037	16.4183705611759	12	2.24904075952803	4	12	14.249040759528	0.00296287681664876	3.16612637374369e-05	0.00178302906310829	606.135869925836	13.3534404749743	NA	44.4100157423062	-0.00736298484009477	0.902066252210411	0.164818783093648	1154.25744647659	22.0133922302859	NA	52.0073839006029	-0.0397122158586631	0.624722600886982	0.928111118483045	Melting_Curves/meltCurve_P33219.pdf	NA	-0.0397122158586631	NA	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Protein YebF OS=Escherichia coli (strain K12) OX=83333 GN=yebF PE=1 SV=2 UPId=UP000000625 PPId=UP000000625	10	4	Protein YebF OS=Escherichia coli (strain K12) OX=83333 GN=yebF PE=1 SV=2 UPId=UP000000625 PPId=UP000000625	10	4
P33232	0.998339340213335	0.715682477198327	0.799608629564528	0.161144936331403	0.425465292567617	0.0287586594538185	0.0318991737124505	0.011774618334404	0.0147563804908022	0.0128003063500296	0.998339340213335	0.681783580078269	0.736871260545674	0.168570828437257	0.401600808382213	0.0492903108876086	0.0564715686577394	0.0309936427190231	0.0544698608720885	0.0490678410084467	/Users/alice/Dropbox (MIT)/LOURIDO/COLLABORATIONS/Aarti_Krishnan/exported_plots/Spline_Fits/Individual/smoothingSpline_P33232.pdf	0.127903111282867	1.60270028311632	0.40067507077908	12	2.24904075952803	4	12	14.249040759528	0.00244195502029955	0.805022365591376	0.999999999999974	775.537548472379	15.6694778478408	49.4935138463624	48.7084421206409	-0.0804317049223165	0	0.985827267311629	653.860985623928	13.3542141039817	48.9628951862001	47.9040594680303	-0.0697036185058376	0	0.980360610556733	Melting_Curves/meltCurve_P33232.pdf	-0.530618660162261	-0.0804317049223165	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	L-lactate dehydrogenase OS=Escherichia coli (strain K12) OX=83333 GN=lldD PE=1 SV=1 UPId=UP000000625 PPId=UP000000625	40	16	L-lactate dehydrogenase OS=Escherichia coli (strain K12) OX=83333 GN=lldD PE=1 SV=1 UPId=UP000000625 PPId=UP000000625	40	16
P33343	0.998339340213335	0.943448695431882	0.927670949143222	0.728814598407937	0.866001562801116	0.570037714173903	0.645958267677122	0.628764619057173	0.634524361104493	0.658149084830688	0.998339340213335	1.013520298347	1.04225072212967	0.789717685396278	0.888111501965238	0.60092230082127	0.68585630966577	0.582680483117634	0.589264858525321	0.620503739419316	/Users/alice/Dropbox (MIT)/LOURIDO/COLLABORATIONS/Aarti_Krishnan/exported_plots/Spline_Fits/Individual/smoothingSpline_P33343.pdf	1.24026609855218	11.7584091286199	2.93960228215498	12	2.24904075952803	4	12	14.249040759528	0.000880027873686941	0.0580368267205982	0.351333527754053	1153.36393665072	22.0380442739624	NA	51.9099097892904	-0.040799310414255	0.615602509711252	0.946613650558772	1216.52356890001	22.3433325927581	NA	54.0162914695909	-0.0429398031140477	0.584770774736551	0.981420689431959	Melting_Curves/meltCurve_P33343.pdf	NA	-0.0429398031140477	NA	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Uncharacterized fimbrial-like protein YehD OS=Escherichia coli (strain K12) OX=83333 GN=yehD PE=2 SV=1 UPId=UP000000625 PPId=UP000000625	6	3	Uncharacterized fimbrial-like protein YehD OS=Escherichia coli (strain K12) OX=83333 GN=yehD PE=2 SV=1 UPId=UP000000625 PPId=UP000000625	6	3
P33355	0.998339340213335	0.915382715933908	0.89123045170213	0.488012790139988	0.701380114450703	0.119143017737248	0.234813362049983	0.0576956298385796	0.0865707655460393	0.0757351459043417	0.998339340213335	0.933817320581136	0.957828413637163	0.468150507236077	0.740092918304365	0.101726811831873	0.232262096898767	0.0508295740591979	0.0653638330465062	0.0909799552031616	/Users/alice/Dropbox (MIT)/LOURIDO/COLLABORATIONS/Aarti_Krishnan/exported_plots/Spline_Fits/Individual/smoothingSpline_P33355.pdf	0.291144680058759	2.73560656814534	0.683901642036335	12	2.24904075952803	4	12	14.249040759528	0.000864702157028286	0.614525035074953	0.999999999999974	895.960012711325	16.5936416582024	54.0726344690492	53.2282760663879	-0.077014425827737	0.0118946118055743	0.989219576433141	1085.34078950855	20.093810954061	54.1973762629581	53.4872511286598	-0.090829982751292	0.0329179724484832	0.995292463610788	Melting_Curves/meltCurve_P33355.pdf	0.124741793908932	-0.090829982751292	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Uncharacterized protein YehS OS=Escherichia coli (strain K12) OX=83333 GN=yehS PE=4 SV=1 UPId=UP000000625 PPId=UP000000625	9	6	Uncharacterized protein YehS OS=Escherichia coli (strain K12) OX=83333 GN=yehS PE=4 SV=1 UPId=UP000000625 PPId=UP000000625	9	6
P33362	0.998339340213335	0.975832517929544	0.970358389002787	0.705009096449889	0.816151405906273	0.521764250090707	0.584818184728259	0.406224332536938	0.484993038797697	0.443743953467692	0.998339340213335	1.05121765269572	0.978673428079756	0.747574978286964	0.997117435668981	0.498146758970512	0.58566481688591	0.458705912241542	0.509045608877336	0.53054603090383	/Users/alice/Dropbox (MIT)/LOURIDO/COLLABORATIONS/Aarti_Krishnan/exported_plots/Spline_Fits/Individual/smoothingSpline_P33362.pdf	1.7527025948349	18.4143801097414	4.60359502743534	12	2.24904075952803	4	12	14.249040759528	0.00112120419284861	0.0136022102087223	0.130532420837066	807.156489663555	14.7277898179008	61.3054812545854	53.8243449324335	-0.0413833774718788	0.39510508928254	0.992729542059993	2135.07984891164	38.7842166006877	64.373415799672	54.9044813654245	-0.088620482654851	0.498182440197128	0.985997807103265	Melting_Curves/meltCurve_P33362.pdf	3.06793454508662	-0.088620482654851	NA	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Glycine betaine-binding protein YehZ OS=Escherichia coli (strain K12) OX=83333 GN=yehZ PE=1 SV=1 UPId=UP000000625 PPId=UP000000625	21	11	Glycine betaine-binding protein YehZ OS=Escherichia coli (strain K12) OX=83333 GN=yehZ PE=1 SV=1 UPId=UP000000625 PPId=UP000000625	21	11
P33363	0.998339340213335	0.956402224430947	0.991181530397696	0.607040299930229	0.828903771623558	0.172551956722911	0.301269973950921	0.0741800955067451	0.100343387337455	0.142936754241997	0.998339340213335	0.955358665923262	1.02453245985346	0.610153107278331	0.814675925575347	0.171991723097187	0.320612776895553	0.0681860139818508	0.105968638423881	0.113469382332033	/Users/alice/Dropbox (MIT)/LOURIDO/COLLABORATIONS/Aarti_Krishnan/exported_plots/Spline_Fits/Individual/smoothingSpline_P33363.pdf	0.113650665212561	0.93985549911301	0.234963874778252	12	2.24904075952803	4	12	14.249040759528	0.000701815327943048	0.914071753248122	0.999999999999974	1286.5736574141	23.2993670527501	55.6162016204283	54.8172973422502	-0.0981213343853802	0.0766012829064895	0.993557775052806	1179.08268344063	21.287164337466	55.6929252209391	54.9075118614151	-0.0916160447916493	0.0547766653149382	0.994506985409261	Melting_Curves/meltCurve_P33363.pdf	0.0767236005107748	-0.0981213343853802	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Periplasmic beta-glucosidase OS=Escherichia coli (strain K12) OX=83333 GN=bglX PE=3 SV=2 UPId=UP000000625 PPId=UP000000625	66	26	Periplasmic beta-glucosidase OS=Escherichia coli (strain K12) OX=83333 GN=bglX PE=3 SV=2 UPId=UP000000625 PPId=UP000000625	66	26
P33368	0.998339340213335	1.74548803262397	0.864160367888748	0.585981586659648	0.936719227233336	0.308128494148055	0.415575346420536	0.204878359018629	0.301030162012364	0.321074350946575	0.998339340213335	NA	NA	NA	NA	NA	NA	NA	NA	NA	/Users/alice/Dropbox (MIT)/LOURIDO/COLLABORATIONS/Aarti_Krishnan/exported_plots/Spline_Fits/Individual/smoothingSpline_P33368.pdf	0.000314817737770339	0.00324252371607262	0.000810630929018156	3	2.24904075952803	4	3	5.24904075952803	0.0423033035952722	0.999998188450888	0.999999999999974	2031.1074345532	37.1688857049707	55.9209186687707	54.4879139714096	-0.121793672342994	0.285825863304509	0.712928662027749	NA	NA	NA	NA	NA	NA	NA	Melting_Curves/meltCurve_P33368.pdf	NA	NA	NA	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	Uncharacterized oxidoreductase YohF OS=Escherichia coli (strain K12) OX=83333 GN=yohF PE=1 SV=2 UPId=UP000000625 PPId=UP000000625	9	3	Uncharacterized oxidoreductase YohF OS=Escherichia coli (strain K12) OX=83333 GN=yohF PE=1 SV=2 UPId=UP000000625 PPId=UP000000625	9	3
P33371	0.998339340213335	1.09025535742128	1.07551525304708	0.714165058741446	0.772097778882923	0.556685479427487	0.591020801839013	0.461565038708636	0.606979117521662	0.567480248184645	0.998339340213335	NA	NA	NA	NA	NA	NA	NA	NA	NA	/Users/alice/Dropbox (MIT)/LOURIDO/COLLABORATIONS/Aarti_Krishnan/exported_plots/Spline_Fits/Individual/smoothingSpline_P33371.pdf	0.0523155881939921	0.454907238746669	0.113726809686667	3	2.24904075952803	4	3	5.24904075952803	0.00465584496285633	0.972311071121863	0.999999999999974	1252.93778992289	23.7911656630813	NA	52.2961474263882	-0.0519515806210932	0.543221533189074	0.923595109960006	NA	NA	NA	NA	NA	NA	NA	Melting_Curves/meltCurve_P33371.pdf	NA	NA	NA	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	tRNA-dihydrouridine(16) synthase OS=Escherichia coli (strain K12) OX=83333 GN=dusC PE=1 SV=1 UPId=UP000000625 PPId=UP000000625	9	5	tRNA-dihydrouridine(16) synthase OS=Escherichia coli (strain K12) OX=83333 GN=dusC PE=1 SV=1 UPId=UP000000625 PPId=UP000000625	9	5
P33547	0.998339340213335	0.694093262199886	0.837090284075366	0.505409118493946	0.983091466205283	0.137630727386131	0.347346558202239	0.011774618334404	0.0659118328589163	0.0864020678626997	0.998339340213335	NA	NA	NA	NA	NA	NA	NA	NA	NA	/Users/alice/Dropbox (MIT)/LOURIDO/COLLABORATIONS/Aarti_Krishnan/exported_plots/Spline_Fits/Individual/smoothingSpline_P33547.pdf	0.0540122204403148	0.527679670732316	0.131919917683079	3	2.24904075952803	4	3	5.24904075952803	0.0115215068427888	0.964154386726994	0.999999999999974	1240.94034662913	22.3657906015853	55.5889784937466	55.0460122896655	-0.0994765271049642	0.0207058927522876	0.900541066416156	NA	NA	NA	NA	NA	NA	NA	Melting_Curves/meltCurve_P33547.pdf	NA	NA	NA	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	Chaperone protein IpgA OS=Shigella flexneri OX=623 GN=ipgA PE=1 SV=1 UPId=UP000001006 PPId=UP000000625	1	1	Chaperone protein IpgA OS=Shigella flexneri OX=623 GN=ipgA PE=1 SV=1 UPId=UP000001006 PPId=UP000000625	1	1
P33570	0.998339340213335	0.944528156181804	0.972440703142278	0.737054964470338	0.866001562801116	0.614202798335124	0.645958267677122	0.549874676216666	0.593206495730247	0.275206586525636	0.998339340213335	0.977977078532493	1.05996898440587	0.814453622177832	0.911060119587079	0.694259272502061	0.743238710076054	0.634749802885593	0.651657608251531	0.233072244790122	/Users/alice/Dropbox (MIT)/LOURIDO/COLLABORATIONS/Aarti_Krishnan/exported_plots/Spline_Fits/Individual/smoothingSpline_P33570.pdf	0.443478400841307	5.76246686102604	1.44061671525651	12	2.24904075952803	4	12	14.249040759528	0.00334308830178144	0.271454254006679	0.916265147593522	461.426391228228	7.178255406962	64.2811327871848	59.8536261896268	-0.0300332243165933	0	0.959677710551257	627.695199964759	9.56369084207796	65.6331501908388	62.9559109565187	-0.0379996310614367	0	0.918580649678755	Melting_Curves/meltCurve_P33570.pdf	1.35201740365403	-0.0379996310614367	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Transketolase 2 OS=Escherichia coli (strain K12) OX=83333 GN=tktB PE=1 SV=1 UPId=UP000000625 PPId=UP000000625	68	21	Transketolase 2 OS=Escherichia coli (strain K12) OX=83333 GN=tktB PE=1 SV=1 UPId=UP000000625 PPId=UP000000625	68	21
P33590	0.998339340213335	0.678980811700977	0.845419540633329	0.209671536476655	0.455607247899382	0.118115922756755	0.157723692244894	0.169554504015417	0.162320185398824	0.182404365487922	0.998339340213335	0.709787329023032	0.709772741770303	0.209797389739846	0.452087767150263	0.159406962870564	0.194007163291911	0.177283636352812	0.129737304986247	0.077690748263374	/Users/alice/Dropbox (MIT)/LOURIDO/COLLABORATIONS/Aarti_Krishnan/exported_plots/Spline_Fits/Individual/smoothingSpline_P33590.pdf	0.197895272217209	2.55076576557231	0.637691441393079	12	2.24904075952803	4	12	14.249040759528	0.00308657043102039	0.644005980474698	0.999999999999974	775.221934544062	15.9399089903314	49.5711001769217	47.8878573446139	-0.0723958902802812	0.130080424821704	0.985466419756959	566.273748872803	11.5694424578697	49.58971207362	47.551870812559	-0.0565979251124173	0.0697598053347782	0.965772630823673	Melting_Curves/meltCurve_P33590.pdf	0.0186118966982605	-0.0723958902802812	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Nickel-binding periplasmic protein OS=Escherichia coli (strain K12) OX=83333 GN=nikA PE=1 SV=1 UPId=UP000000625 PPId=UP000000625	11	6	Nickel-binding periplasmic protein OS=Escherichia coli (strain K12) OX=83333 GN=nikA PE=1 SV=1 UPId=UP000000625 PPId=UP000000625	11	6
P33599	0.998339340213335	0.939130852432194	1.02033392835057	0.636339379263211	0.792965286420299	0.394404472509511	0.423550139848648	0.337931546197394	0.375795823165762	0.208004978187981	0.998339340213335	0.999518423874619	1.01515220335429	0.64038591890023	0.884669209321962	0.441515337950706	0.482740828848417	0.400437863929778	0.380298664997854	0.259650658669697	/Users/alice/Dropbox (MIT)/LOURIDO/COLLABORATIONS/Aarti_Krishnan/exported_plots/Spline_Fits/Individual/smoothingSpline_P33599.pdf	0.323445899459317	4.01013633045919	1.0025340826148	12	2.24904075952803	4	12	14.249040759528	0.00226725460766997	0.438287204618425	0.999999999999974	793.086791754761	14.415711863296	57.374772350028	53.9892645991541	-0.0518322830602965	0.223609175689229	0.987969781581922	1081.255623073	19.6598983565018	57.9342914892917	54.4384697382386	-0.0618112374688073	0.315399795947285	0.986988104601896	Melting_Curves/meltCurve_P33599.pdf	0.559519139263735	-0.0618112374688073	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	NADH-quinone oxidoreductase subunit C/D OS=Escherichia coli (strain K12) OX=83333 GN=nuoC PE=1 SV=3 UPId=UP000000625 PPId=UP000000625	128	5	NADH-quinone oxidoreductase subunit C/D OS=Escherichia coli (strain K12) OX=83333 GN=nuoC PE=1 SV=3 UPId=UP000000625 PPId=UP000000625	128	5
P33602	0.998339340213335	0.934813009432506	0.978687645560751	0.439486189994736	0.75702680121704	0.0883301683224425	0.152407163292819	0.035323855003212	0.0560742458650482	0.0586680707709689	0.998339340213335	0.925200782444286	0.982842430968275	0.432420820773832	0.758451812401837	0.0975318917563318	0.159395556695232	0.0334731341365449	0.0614023886194452	0.0429343608823909	/Users/alice/Dropbox (MIT)/LOURIDO/COLLABORATIONS/Aarti_Krishnan/exported_plots/Spline_Fits/Individual/smoothingSpline_P33602.pdf	0.0102833230757756	0.120724409774167	0.0301811024435417	12	2.24904075952803	4	12	14.249040759528	0.00167239548476203	0.998026205209726	0.999999999999974	1238.73402176354	22.9982825223828	53.9777046583464	53.4597466006041	-0.104965310947382	0.0240464144822215	0.997266108360445	1191.80002852464	22.1195120443481	53.9715340505943	53.4454516974811	-0.101565794807979	0.0184030986708024	0.997983574775252	Melting_Curves/meltCurve_P33602.pdf	-0.0061706077521535	-0.104965310947382	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	NADH-quinone oxidoreductase subunit G OS=Escherichia coli (strain K12) OX=83333 GN=nuoG PE=1 SV=4 UPId=UP000000625 PPId=UP000000625	172	42	NADH-quinone oxidoreductase subunit G OS=Escherichia coli (strain K12) OX=83333 GN=nuoG PE=1 SV=4 UPId=UP000000625 PPId=UP000000625	172	42
